Commodity,ID,Date,Value,Volume
Coffee,KC,5/15/1933,0,0
Coffee,KC,4/15/1933,0,0
Coffee,KC,3/15/1933,0,0
Coffee,KC,2/15/1933,0,0
Coffee,KC,1/15/1933,0,0
Coffee,KC,12/15/1932,0,0
Coffee,KC,11/15/1932,0,0
Coffee,KC,10/15/1932,0,0
Coffee,KC,9/15/1932,0,0
Coffee,KC,8/15/1932,0,0
Coffee,KC,7/15/1932,0,0
Coffee,KC,6/15/1932,0,0
Coffee,KC,5/15/1932,0,0
Coffee,KC,4/15/1932,0,0
Coffee,KC,3/15/1932,0,0
Coffee,KC,2/15/1932,0,0
Coffee,KC,1/15/1932,0,0
Coffee,KC,12/15/1931,0,0
Coffee,KC,11/15/1931,0,0
Coffee,KC,10/15/1931,0,0
Coffee,KC,9/15/1931,0,0
Coffee,KC,8/15/1931,0,0
Coffee,KC,7/15/1931,0,0
Coffee,KC,6/15/1931,0,0
Coffee,KC,5/15/1931,0,0
Coffee,KC,4/15/1931,0,0
Coffee,KC,3/15/1931,0,0
Coffee,KC,2/15/1931,0,0
Coffee,KC,1/15/1931,0,0
Coffee,KC,12/15/1930,0,0
Coffee,KC,11/15/1930,0,0
Coffee,KC,10/15/1930,0,0
Coffee,KC,9/15/1930,0,0
Coffee,KC,8/15/1930,0,0
Coffee,KC,7/15/1930,0,0
Coffee,KC,6/15/1930,0,0
Coffee,KC,5/15/1930,0,0
Coffee,KC,4/15/1930,0,0
Coffee,KC,3/15/1930,0,0
Coffee,KC,2/15/1930,0,0
Coffee,KC,1/15/1930,0,0
Coffee,KC,12/15/1929,0,0
Coffee,KC,11/15/1929,0,0
Coffee,KC,10/15/1929,0,0
Coffee,KC,9/15/1929,0,0
Coffee,KC,8/15/1929,0,0
Coffee,KC,7/15/1929,0,0
Coffee,KC,6/15/1929,0,0
Coffee,KC,5/15/1929,0,0
Coffee,KC,4/15/1929,0,0
Coffee,KC,3/15/1929,0,0
Coffee,KC,2/15/1929,0,0
Coffee,KC,1/15/1929,0,0
Coffee,KC,12/15/1928,0,0
Coffee,KC,11/15/1928,0,0
Coffee,KC,10/15/1928,0,0
Coffee,KC,9/15/1928,0,0
Coffee,KC,8/15/1928,0,0
Coffee,KC,7/15/1928,0,0
Coffee,KC,6/15/1928,0,0
Coffee,KC,5/15/1928,0,0
Coffee,KC,4/15/1928,0,0
Coffee,KC,3/15/1928,0,0
Coffee,KC,2/15/1928,0,0
Coffee,KC,1/15/1928,0,0
Coffee,KC,12/15/1927,0,0
Coffee,KC,11/15/1927,0,0
Coffee,KC,10/15/1927,0,0
Coffee,KC,9/15/1927,0,0
Coffee,KC,8/15/1927,0,0
Coffee,KC,7/15/1927,0,0
Coffee,KC,6/15/1927,0,0
Coffee,KC,5/15/1927,0,0
Coffee,KC,4/15/1927,0,0
Coffee,KC,3/15/1927,0,0
Coffee,KC,2/15/1927,0,0
Coffee,KC,1/15/1927,0,0
Coffee,KC,12/15/1926,0,0
Coffee,KC,11/15/1926,0,0
Coffee,KC,10/15/1926,0,0
Coffee,KC,9/15/1926,0,0
Coffee,KC,8/15/1926,0,0
Coffee,KC,7/15/1926,0,0
Coffee,KC,6/15/1926,0,0
Coffee,KC,5/15/1926,0,0
Coffee,KC,4/15/1926,0,0
Coffee,KC,3/15/1926,0,0
Coffee,KC,2/15/1926,0,0
Coffee,KC,1/15/1926,0,0
Coffee,KC,12/15/1925,0,0
Coffee,KC,11/15/1925,0,0
Coffee,KC,10/15/1925,0,0
Coffee,KC,9/15/1925,0,0
Coffee,KC,8/15/1925,0,0
Coffee,KC,7/15/1925,0,0
Coffee,KC,6/15/1925,0,0
Coffee,KC,5/15/1925,0,0
Coffee,KC,4/15/1925,0,0
Coffee,KC,3/15/1925,0,0
Coffee,KC,2/15/1925,0,0
Coffee,KC,1/15/1925,0,0
Coffee,KC,12/15/1924,0,0
Coffee,KC,11/15/1924,0,0
Coffee,KC,10/15/1924,0,0
Coffee,KC,9/15/1924,0,0
Coffee,KC,8/15/1924,0,0
Coffee,KC,7/15/1924,0,0
Coffee,KC,6/15/1924,0,0
Coffee,KC,5/15/1924,0,0
Coffee,KC,4/15/1924,0,0
Coffee,KC,3/15/1924,0,0
Coffee,KC,2/15/1924,0,0
Coffee,KC,1/15/1924,0,0
Coffee,KC,12/15/1923,0,0
Coffee,KC,11/15/1923,0,0
Coffee,KC,10/15/1923,0,0
Coffee,KC,9/15/1923,0,0
Coffee,KC,8/15/1923,0,0
Coffee,KC,7/15/1923,0,0
Coffee,KC,6/15/1923,0,0
Coffee,KC,5/15/1923,0,0
Coffee,KC,4/15/1923,0,0
Coffee,KC,3/15/1923,0,0
Coffee,KC,2/15/1923,0,0
Coffee,KC,1/15/1923,0,0
Coffee,KC,12/15/1922,0,0
Coffee,KC,11/15/1922,0,0
Coffee,KC,10/15/1922,0,0
Coffee,KC,9/15/1922,0,0
Coffee,KC,8/15/1922,0,0
Coffee,KC,7/15/1922,0,0
Coffee,KC,6/15/1922,0,0
Coffee,KC,5/15/1922,0,0
Coffee,KC,4/15/1922,0,0
Coffee,KC,3/15/1922,0,0
Coffee,KC,2/15/1922,0,0
Coffee,KC,1/15/1922,0,0
Coffee,KC,12/15/1921,0,0
Coffee,KC,11/15/1921,0,0
Coffee,KC,10/15/1921,0,0
Coffee,KC,9/15/1921,0,0
Coffee,KC,8/15/1921,0,0
Coffee,KC,7/15/1921,0,0
Coffee,KC,6/15/1921,0,0
Coffee,KC,5/15/1921,0,0
Coffee,KC,4/15/1921,0,0
Coffee,KC,3/15/1921,0,0
Coffee,KC,2/15/1921,0,0
Coffee,KC,1/15/1921,0,0
Coffee,KC,12/15/1920,0,0
Coffee,KC,11/15/1920,0,0
Coffee,KC,10/15/1920,0,0
Coffee,KC,9/15/1920,0,0
Coffee,KC,8/15/1920,0,0
Coffee,KC,7/15/1920,0,0
Coffee,KC,6/15/1920,0,0
Coffee,KC,5/15/1920,0,0
Coffee,KC,4/15/1920,0,0
Coffee,KC,3/15/1920,0,0
Coffee,KC,2/15/1920,0,0
Coffee,KC,1/15/1920,0,0
Coffee,KC,12/15/1919,0,0
Coffee,KC,11/15/1919,0,0
Coffee,KC,10/15/1919,0,0
Coffee,KC,9/15/1919,0,0
Coffee,KC,8/15/1919,0,0
Coffee,KC,7/15/1919,0,0
Coffee,KC,6/15/1919,0,0
Coffee,KC,5/15/1919,0,0
Coffee,KC,4/15/1919,0,0
Coffee,KC,3/15/1919,0,0
Coffee,KC,2/15/1919,0,0
Coffee,KC,1/15/1919,0,0
Coffee,KC,12/15/1918,0,0
Coffee,KC,11/15/1918,0,0
Coffee,KC,10/15/1918,0,0
Coffee,KC,9/15/1918,0,0
Coffee,KC,8/15/1918,0,0
Coffee,KC,7/15/1918,0,0
Coffee,KC,6/15/1918,0,0
Coffee,KC,5/15/1918,0,0
Coffee,KC,4/15/1918,0,0
Coffee,KC,3/15/1918,0,0
Coffee,KC,2/15/1918,0,0
Coffee,KC,1/15/1918,0,0
Coffee,KC,12/15/1917,0,0
Coffee,KC,11/15/1917,0,0
Coffee,KC,10/15/1917,0,0
Coffee,KC,9/15/1917,0,0
Coffee,KC,8/15/1917,0,0
Coffee,KC,7/15/1917,0,0
Coffee,KC,6/15/1917,0,0
Coffee,KC,5/15/1917,0,0
Coffee,KC,4/15/1917,0,0
Coffee,KC,3/15/1917,0,0
Coffee,KC,2/15/1917,0,0
Coffee,KC,1/15/1917,0,0
Coffee,KC,12/15/1916,0,0
Coffee,KC,11/15/1916,0,0
Coffee,KC,10/15/1916,0,0
Coffee,KC,9/15/1916,0,0
Coffee,KC,8/15/1916,0,0
Coffee,KC,7/15/1916,0,0
Coffee,KC,6/15/1916,0,0
Coffee,KC,5/15/1916,0,0
Coffee,KC,4/15/1916,0,0
Coffee,KC,3/15/1916,0,0
Coffee,KC,2/15/1916,0,0
Coffee,KC,1/15/1916,0,0
Coffee,KC,12/15/1915,0,0
Coffee,KC,11/15/1915,0,0
Coffee,KC,10/15/1915,0,0
Coffee,KC,9/15/1915,0,0
Coffee,KC,8/15/1915,0,0
Coffee,KC,7/15/1915,0,0
Coffee,KC,6/15/1915,0,0
Coffee,KC,5/15/1915,0,0
Coffee,KC,4/15/1915,0,0
Coffee,KC,3/15/1915,0,0
Coffee,KC,2/15/1915,0,0
Coffee,KC,1/15/1915,0,0
Coffee,KC,12/15/1914,0,0
Coffee,KC,11/15/1914,0,0
Coffee,KC,10/15/1914,0,0
Coffee,KC,9/15/1914,0,0
Coffee,KC,8/15/1914,0,0
Coffee,KC,7/15/1914,0,0
Coffee,KC,6/15/1914,0,0
Coffee,KC,5/15/1914,0,0
Coffee,KC,4/15/1914,0,0
Coffee,KC,3/15/1914,0,0
Coffee,KC,2/15/1914,0,0
Coffee,KC,1/15/1914,0,0
Coffee,KC,12/15/1913,0,0
Coffee,KC,11/15/1913,0,0
Coffee,KC,10/15/1913,0,0
Coffee,KC,9/15/1913,0,0
Coffee,KC,8/15/1913,0,0
Coffee,KC,7/15/1913,0,0
Coffee,KC,6/15/1913,0,0
Coffee,KC,5/15/1913,0,0
Coffee,KC,4/15/1913,0,0
Coffee,KC,3/15/1913,0,0
Coffee,KC,2/15/1913,0,0
Coffee,KC,1/15/1913,0,0
Coffee,KC,12/15/1912,0,0
Coffee,KC,11/15/1912,0,0
Coffee,KC,10/15/1912,0,0
Coffee,KC,9/15/1912,0,0
Coffee,KC,8/15/1912,0,0
Coffee,KC,7/15/1912,0,0
Coffee,KC,6/15/1912,0,0
Coffee,KC,5/15/1912,0,0
Coffee,KC,4/15/1912,0,0
Coffee,KC,3/15/1912,0,0
Coffee,KC,2/15/1912,0,0
Coffee,KC,1/15/1912,0,0
Coffee,KC,12/15/1911,0,0
Coffee,KC,11/15/1911,0,0
Coffee,KC,10/15/1911,0,0
Coffee,KC,9/15/1911,0,0
Coffee,KC,8/15/1911,0,0
Coffee,KC,7/15/1911,0,0
Coffee,KC,6/15/1911,0,0
Coffee,KC,5/15/1911,0,0
Coffee,KC,4/15/1911,0,0
Coffee,KC,3/15/1911,0,0
Coffee,KC,2/15/1911,0,0
Coffee,KC,1/15/1911,0,0
Coffee,KC,12/15/1910,0,0
Coffee,KC,11/15/1910,0,0
Coffee,KC,10/15/1910,0,0
Coffee,KC,9/15/1910,0,0
Coffee,KC,8/15/1910,0,0
Coffee,KC,7/15/1910,0,0
Coffee,KC,6/15/1910,0,0
Coffee,KC,5/15/1910,0,0
Coffee,KC,4/15/1910,0,0
Coffee,KC,3/15/1910,0,0
Coffee,KC,2/15/1910,0,0
Coffee,KC,1/15/1910,0,0
Coffee,KC,12/15/1909,0,0
Coffee,KC,11/15/1909,0,0
Coffee,KC,10/15/1909,0,0
Coffee,KC,9/15/1909,0,0
Coffee,KC,8/15/1909,0,0
Coffee,KC,7/15/1909,0,0
Coffee,KC,6/15/1909,0,0
Coffee,KC,5/15/1909,0,0
Coffee,KC,4/15/1909,0,0
Coffee,KC,3/15/1909,0,0
Coffee,KC,2/15/1909,0,0
Coffee,KC,1/15/1909,0,0
Coffee,KC,12/15/1908,0,0
Coffee,KC,11/15/1908,0,0
Coffee,KC,10/15/1908,0,0
Coffee,KC,9/15/1908,0,0
Coffee,KC,8/15/1908,0,0
Coffee,KC,7/15/1908,0,0
Coffee,KC,6/15/1908,0,0
Coffee,KC,5/15/1908,0,0
Coffee,KC,4/15/1908,0,0
Coffee,KC,3/15/1908,0,0
Coffee,KC,2/15/1908,0,0
Coffee,KC,1/15/1908,0,0
Coffee,KC,12/15/1907,0,0
Coffee,KC,11/15/1907,0,0
Coffee,KC,10/15/1907,0,0
Coffee,KC,9/15/1907,0,0
Coffee,KC,8/15/1907,0,0
Coffee,KC,7/15/1907,0,0
Coffee,KC,6/15/1907,0,0
Coffee,KC,5/15/1907,0,0
Coffee,KC,4/15/1907,0,0
Coffee,KC,3/15/1907,0,0
Coffee,KC,2/15/1907,0,0
Coffee,KC,1/15/1907,0,0
Coffee,KC,12/15/1906,0,0
Coffee,KC,11/15/1906,0,0
Coffee,KC,10/15/1906,0,0
Coffee,KC,9/15/1906,0,0
Coffee,KC,8/15/1906,0,0
Coffee,KC,7/15/1906,0,0
Coffee,KC,6/15/1906,0,0
Coffee,KC,5/15/1906,0,0
Coffee,KC,4/15/1906,0,0
Coffee,KC,3/15/1906,0,0
Coffee,KC,2/15/1906,0,0
Coffee,KC,1/15/1906,0,0
Coffee,KC,12/15/1905,0,0
Coffee,KC,11/15/1905,0,0
Coffee,KC,10/15/1905,0,0
Coffee,KC,9/15/1905,0,0
Coffee,KC,8/15/1905,0,0
Coffee,KC,7/15/1905,0,0
Coffee,KC,6/15/1905,0,0
Coffee,KC,5/15/1905,0,0
Coffee,KC,4/15/1905,0,0
Coffee,KC,3/15/1905,0,0
Coffee,KC,2/15/1905,0,0
Coffee,KC,1/15/1905,0,0
Coffee,KC,12/15/1904,0,0
Coffee,KC,11/15/1904,0,0
Coffee,KC,10/15/1904,0,0
Coffee,KC,9/15/1904,0,0
Coffee,KC,8/15/1904,0,0
Coffee,KC,7/15/1904,0,0
Coffee,KC,6/15/1904,0,0
Coffee,KC,5/15/1904,0,0
Coffee,KC,4/15/1904,0,0
Coffee,KC,3/15/1904,0,0
Coffee,KC,2/15/1904,0,0
Coffee,KC,1/15/1904,0,0
Coffee,KC,12/15/1903,0,0
Coffee,KC,11/15/1903,0,0
Coffee,KC,10/15/1903,0,0
Coffee,KC,9/15/1903,0,0
Coffee,KC,8/15/1903,0,0
Coffee,KC,7/15/1903,0,0
Coffee,KC,6/15/1903,0,0
Coffee,KC,5/15/1903,0,0
Coffee,KC,4/15/1903,0,0
Coffee,KC,3/15/1903,0,0
Coffee,KC,2/15/1903,0,0
Coffee,KC,1/15/1903,0,0
Coffee,KC,12/15/1902,0,0
Coffee,KC,11/15/1902,0,0
Coffee,KC,10/15/1902,0,0
Coffee,KC,9/15/1902,0,0
Coffee,KC,8/15/1902,0,0
Coffee,KC,7/15/1902,0,0
Coffee,KC,6/15/1902,0,0
Coffee,KC,5/15/1902,0,0
Coffee,KC,4/15/1902,0,0
Coffee,KC,3/15/1902,0,0
Coffee,KC,2/15/1902,0,0
Coffee,KC,1/15/1902,0,0
Coffee,KC,12/15/1901,0,0
Coffee,KC,11/15/1901,0,0
Coffee,KC,10/15/1901,0,0
Coffee,KC,9/15/1901,0,0
Coffee,KC,8/15/1901,0,0
Coffee,KC,7/15/1901,0,0
Coffee,KC,6/15/1901,0,0
Coffee,KC,5/15/1901,0,0
Coffee,KC,4/15/1901,0,0
Coffee,KC,3/15/1901,0,0
Coffee,KC,2/15/1901,0,0
Coffee,KC,1/15/1901,0,0
Coffee,KC,12/15/1900,0,0
Coffee,KC,11/15/1900,0,0
Coffee,KC,10/15/1900,0,0
Coffee,KC,9/15/1900,0,0
Coffee,KC,8/15/1900,0,0
Coffee,KC,7/15/1900,0,0
Coffee,KC,6/15/1900,0,0
Coffee,KC,5/15/1900,0,0
Coffee,KC,4/15/1900,0,0
Coffee,KC,3/15/1900,0,0
Coffee,KC,2/16/1900,0,0
Milk,DA,10/15/2020,0.2083,529
Milk,DA,9/15/2020,0.1867,510
Milk,DA,8/15/2020,0.1989,0
Milk,DA,7/15/2020,0.2431,94
Milk,DA,6/15/2020,0.206,191
Milk,DA,5/15/2020,0.1685,762
Milk,DA,4/15/2020,0.1233,407
Milk,DA,3/15/2020,0.159,0
Milk,DA,2/15/2020,0.1701,0
Milk,DA,1/15/2020,0.1699,139
Milk,DA,12/15/2019,0.194,0
Milk,DA,11/15/2019,0.2025,270
Milk,DA,10/15/2019,0.1868,341
Milk,DA,9/15/2019,0.192,0
Milk,DA,8/15/2019,0.1777,351
Milk,DA,7/15/2019,0.1762,318
Milk,DA,6/15/2019,0.1744,0
Milk,DA,5/15/2019,0.1694,13
Milk,DA,4/15/2019,0.165,16
Milk,DA,3/15/2019,0.1639,96
Milk,DA,2/15/2019,0.1632,17
Milk,DA,1/15/2019,0.1674,40
Milk,DA,12/15/2018,0.1667,0
Milk,DA,11/15/2018,0.1656,53
Milk,DA,10/15/2018,0.1657,12
Milk,DA,9/15/2018,0.1646,0
Milk,DA,8/15/2018,0.1644,2
Milk,DA,7/15/2018,0.1643,0
Milk,DA,6/15/2018,0.168,0
Milk,DA,5/15/2018,0.1649,0
Milk,DA,4/15/2018,0.1615,0
Milk,DA,3/15/2018,0.1606,2
Milk,DA,2/15/2018,0.1606,0
Milk,DA,1/15/2018,0.16,0
Milk,DA,12/15/2017,0.162,0
Milk,DA,11/15/2017,0.1656,121
Milk,DA,10/15/2017,0.1613,0
Milk,DA,9/15/2017,0.1623,150
Milk,DA,8/15/2017,0.1684,597
Milk,DA,7/15/2017,0.1562,0
Milk,DA,6/15/2017,0.1634,87
Milk,DA,5/15/2017,0.1648,736
Milk,DA,4/15/2017,0.1523,0
Milk,DA,3/15/2017,0.1566,143
Milk,DA,2/15/2017,0.1703,192
Milk,DA,1/15/2017,0.1681,0
Milk,DA,12/15/2016,0.1731,307
Milk,DA,11/15/2016,0.167,116
Milk,DA,10/15/2016,0.1504,0
Milk,DA,9/15/2016,0.1641,204
Milk,DA,8/15/2016,0.1722,281
Milk,DA,7/15/2016,0.1533,182
Milk,DA,6/15/2016,0.1538,1010
Milk,DA,5/15/2016,0.1226,0
Milk,DA,4/15/2016,0.1362,170
Milk,DA,3/15/2016,0.134,149
Milk,DA,2/15/2016,0.1406,0
Milk,DA,1/15/2016,0.1418,474
Milk,DA,12/15/2015,0.1458,54
Milk,DA,11/15/2015,0.1541,0
Milk,DA,10/15/2015,0.1565,155
Milk,DA,9/15/2015,0.1588,80
Milk,DA,8/15/2015,0.1646,0
Milk,DA,7/15/2015,0.1635,72
Milk,DA,6/15/2015,0.1674,31
Milk,DA,5/15/2015,0.1657,646
Milk,DA,4/15/2015,0.1562,124
Milk,DA,3/15/2015,0.155,0
Milk,DA,2/15/2015,0.1552,0
Milk,DA,1/15/2015,0.1602,594
Milk,DA,12/15/2014,0.1561,207
Milk,DA,11/15/2014,0.2179,0
Milk,DA,10/15/2014,0.2413,231
Milk,DA,9/15/2014,0.2387,345
Milk,DA,8/15/2014,0.2264,466
Milk,DA,7/15/2014,0.2146,187
Milk,DA,6/15/2014,0.213,0
Milk,DA,5/15/2014,0.2255,145
Milk,DA,4/15/2014,0.2411,93
Milk,DA,3/15/2014,0.2329,0
Milk,DA,2/15/2014,0.2314,0
Milk,DA,1/15/2014,0.2083,215
Milk,DA,12/15/2013,0.1902,0
Milk,DA,11/15/2013,0.1798,373
Milk,DA,10/15/2013,0.1817,290
Milk,DA,9/15/2013,0.1819,0
Milk,DA,8/15/2013,0.1808,184
Milk,DA,7/15/2013,0.1765,252
Milk,DA,6/15/2013,0.1803,0
Milk,DA,5/15/2013,0.1811,367
Milk,DA,4/15/2013,0.1886,331
Milk,DA,3/15/2013,0.1715,193
Milk,DA,2/15/2013,0.173,212
Milk,DA,1/15/2013,0.1765,238
Milk,DA,12/15/2012,0.1859,0
Milk,DA,11/15/2012,0.2079,81
Milk,DA,10/15/2012,0.2116,55
Milk,DA,9/15/2012,0.1997,0
Milk,DA,8/15/2012,0.1922,143
Milk,DA,7/15/2012,0.1822,0
Milk,DA,6/15/2012,0.1561,82
Milk,DA,5/15/2012,0.1525,47
Milk,DA,4/15/2012,0.158,0
Milk,DA,3/15/2012,0.1551,70
Milk,DA,2/15/2012,0.1577,287
Milk,DA,1/15/2012,0.1708,0
Milk,DA,12/15/2011,0.1856,229
Milk,DA,11/15/2011,0.1954,633
Milk,DA,10/15/2011,0.1702,0
Milk,DA,9/15/2011,0.1893,195
Milk,DA,8/15/2011,0.216,158
Milk,DA,7/15/2011,0.2119,74
Milk,DA,6/15/2011,0.1983,287
Milk,DA,5/15/2011,0.1638,0
Milk,DA,4/15/2011,0.1678,154
Milk,DA,3/15/2011,0.1959,84
Milk,DA,2/15/2011,0.1877,268
Milk,DA,1/15/2011,0.1351,0
Milk,DA,12/15/2010,0.1378,30
Milk,DA,11/15/2010,0.1335,346
Milk,DA,10/15/2010,0.1555,182
Milk,DA,9/15/2010,0.1632,234
Milk,DA,8/15/2010,0.154,0
Milk,DA,7/15/2010,0.1506,455
Milk,DA,6/15/2010,0.1358,120
Milk,DA,5/15/2010,0.1388,0
Milk,DA,4/15/2010,0.1312,227
Milk,DA,3/15/2010,0.1267,265
Milk,DA,2/15/2010,0.1377,0
Milk,DA,1/15/2010,0.1443,264
Milk,DA,12/15/2009,0.1486,99
Milk,DA,11/15/2009,0.1441,0
Milk,DA,10/15/2009,0.1447,257
Milk,DA,9/15/2009,0.1219,140
Milk,DA,8/15/2009,0.1263,0
Milk,DA,7/15/2009,0.0995,72
Milk,DA,6/15/2009,0.0991,41
Milk,DA,5/15/2009,0.1032,167
Milk,DA,4/15/2009,0.104,164
Milk,DA,3/15/2009,0.1031,0
Milk,DA,2/15/2009,0.0927,0
Milk,DA,1/15/2009,0.1068,64
Milk,DA,12/15/2008,0.1515,38
Milk,DA,11/15/2008,0.1481,0
Milk,DA,10/15/2008,0.1545,214
Milk,DA,9/15/2008,0.1615,54
Milk,DA,8/15/2008,0.1648,176
Milk,DA,7/15/2008,0.1866,222
Milk,DA,6/15/2008,0.1968,0
Milk,DA,5/15/2008,0.1808,24
Milk,DA,4/15/2008,0.1729,219
Milk,DA,3/15/2008,0.1686,0
Milk,DA,2/15/2008,0.1783,81
Milk,DA,1/15/2008,0.1935,273
Milk,DA,12/15/2007,0.2038,0
Milk,DA,11/15/2007,0.1916,504
Milk,DA,10/15/2007,0.178,325
Milk,DA,9/15/2007,0.201,0
Milk,DA,8/15/2007,0.1956,359
Milk,DA,7/15/2007,0.1898,0
Milk,DA,6/15/2007,0.2158,305
Milk,DA,5/15/2007,0.1865,113
Milk,DA,4/15/2007,0.1643,0
Milk,DA,3/15/2007,0.152,196
Milk,DA,2/15/2007,0.1425,51
Milk,DA,1/15/2007,0.1363,0
Milk,DA,12/15/2006,0.1352,132
Milk,DA,11/15/2006,0.1377,146
Milk,DA,10/15/2006,0.1227,0
Milk,DA,9/15/2006,0.1222,76
Milk,DA,8/15/2006,0.119,92
Milk,DA,7/15/2006,0.1183,0
Milk,DA,6/15/2006,0.1208,127
Milk,DA,5/15/2006,0.115,108
Milk,DA,4/15/2006,0.1077,0
Milk,DA,3/15/2006,0.111,69
Milk,DA,2/15/2006,0.1151,134
Milk,DA,1/15/2006,0.1278,0
Milk,DA,12/15/2005,0.1318,161
Milk,DA,11/15/2005,0.1297,22
Milk,DA,10/15/2005,0.1435,0
Milk,DA,9/15/2005,0.1427,75
Milk,DA,8/15/2005,0.1398,78
Milk,DA,7/15/2005,0.1485,237
Milk,DA,6/15/2005,0.1408,72
Milk,DA,5/15/2005,0.1386,0
Milk,DA,4/15/2005,0.146,311
Milk,DA,3/15/2005,0.1405,7
Milk,DA,2/15/2005,0.1382,85
Milk,DA,1/15/2005,0.1542,0
Milk,DA,12/15/2004,0.1653,117
Milk,DA,11/15/2004,0.1484,551
Milk,DA,10/15/2004,0.1414,79
Milk,DA,9/15/2004,0.1463,107
Milk,DA,8/15/2004,0.1475,0
Milk,DA,7/15/2004,0.1485,11
Milk,DA,6/15/2004,0.1754,107
Milk,DA,5/15/2004,0.204,0
Milk,DA,4/15/2004,0.1956,179
Milk,DA,3/15/2004,0.1665,675
Milk,DA,2/15/2004,0.1265,0
Milk,DA,1/15/2004,0.1161,35
Milk,DA,12/15/2003,0.117,12
Milk,DA,11/15/2003,0.134,0
Milk,DA,10/15/2003,0.143,22
Milk,DA,9/15/2003,0.1422,30
Milk,DA,8/15/2003,0.1449,195
Milk,DA,7/15/2003,0.1335,52
Milk,DA,6/15/2003,0.1086,0
Milk,DA,5/15/2003,0.0995,115
Milk,DA,4/15/2003,0.0971,18
Milk,DA,3/15/2003,0.0947,0
Milk,DA,2/15/2003,0.0986,0
Milk,DA,1/15/2003,0.103,86
Milk,DA,12/15/2002,0.0979,0
Milk,DA,11/15/2002,0.098,1
Milk,DA,10/15/2002,0.1066,3
Milk,DA,9/15/2002,0.0981,0
Milk,DA,8/15/2002,0.095,141
Milk,DA,7/15/2002,0.119,51
Milk,DA,6/15/2002,0.103,0
Milk,DA,5/15/2002,0.1153,192
Milk,DA,4/15/2002,0.119,89
Milk,DA,3/15/2002,0.11,121
Milk,DA,2/15/2002,0.1168,61
Milk,DA,1/15/2002,0.1183,27
Milk,DA,12/15/2001,0.1175,0
Milk,DA,11/15/2001,0.1125,5
Milk,DA,10/15/2001,0.1425,69
Milk,DA,9/15/2001,0.1579,0
Milk,DA,8/15/2001,0.1585,11
Milk,DA,7/15/2001,0.153,0
Milk,DA,6/15/2001,0.1494,74
Milk,DA,5/15/2001,0.1426,83
Milk,DA,4/15/2001,0.1285,0
Milk,DA,3/15/2001,0.1127,34
Milk,DA,2/15/2001,0.11,41
Milk,DA,1/15/2001,0.0965,0
Milk,DA,12/15/2000,0.0924,0
Milk,DA,11/15/2000,0.088,0
Milk,DA,10/15/2000,0.1012,0
Milk,DA,9/15/2000,0.1071,0
Milk,DA,8/15/2000,0.1015,0
Milk,DA,7/15/2000,0.1055,0
Milk,DA,6/15/2000,0.0958,0
Milk,DA,5/15/2000,0.0944,0
Milk,DA,4/15/2000,0.0943,0
Milk,DA,3/15/2000,0.0958,0
Milk,DA,2/15/2000,0.0961,0
Milk,DA,1/15/2000,0.1013,0
Milk,DA,12/15/1999,0.0974,0
Milk,DA,11/15/1999,0.105,0
Milk,DA,10/15/1999,0.1231,0
Milk,DA,9/15/1999,0.1589,0
Milk,DA,8/15/1999,0.1617,0
Milk,DA,7/15/1999,0.1348,0
Milk,DA,6/15/1999,0.1162,0
Milk,DA,5/15/1999,0.1126,0
Milk,DA,4/15/1999,0.1166,0
Milk,DA,3/15/1999,0.1125,0
Milk,DA,2/15/1999,0.113,0
Milk,DA,1/15/1999,0.157,0
Milk,DA,12/15/1998,0.172,0
Milk,DA,11/15/1998,0.1671,0
Milk,DA,10/15/1998,0.1599,0
Milk,DA,9/15/1998,0.1528,0
Milk,DA,8/15/1998,0.153,0
Milk,DA,7/15/1998,0.1459,0
Milk,DA,6/15/1998,0.1311,0
Milk,DA,5/15/1998,0.1119,0
Milk,DA,4/15/1998,0.1213,0
Milk,DA,3/15/1998,0.1285,0
Milk,DA,2/15/1998,0.1327,0
Milk,DA,1/15/1998,0.1327,0
Milk,DA,12/15/1997,0.13,0
Milk,DA,11/15/1997,0.1271,0
Milk,DA,10/15/1997,0.1285,0
Milk,DA,9/15/1997,0.1255,0
Milk,DA,8/15/1997,0.1209,0
Milk,DA,7/15/1997,0.1122,0
Milk,DA,6/15/1997,0.1175,0
Milk,DA,5/15/1997,0.1175,0
Milk,DA,4/15/1997,0.124,0
Milk,DA,3/15/1997,0.14,0
Milk,DA,2/15/1997,0.14,0
Milk,DA,1/15/1997,0.13,0
Milk,DA,12/15/1996,0.125,0
Milk,DA,11/15/1996,0.1275,0
Milk,DA,10/15/1996,0.17,0
Milk,DA,9/15/1996,0.196,0
Milk,DA,8/15/1996,0.182,0
Milk,DA,7/15/1996,0.185,0
Milk,DA,6/15/1996,0.152,0
Milk,DA,5/15/1996,0.1435,0
Milk,DA,4/15/1996,0.134,0
Milk,DA,3/15/1996,0.126,0
Milk,DA,2/15/1996,0.124,0
Milk,DA,1/15/1996,0.122,0
Milk,DA,12/15/1995,0,0
Milk,DA,11/15/1995,0,0
Milk,DA,10/15/1995,0,0
Milk,DA,9/15/1995,0,0
Milk,DA,8/15/1995,0,0
Milk,DA,7/15/1995,0,0
Milk,DA,6/15/1995,0,0
Milk,DA,5/15/1995,0,0
Milk,DA,4/15/1995,0,0
Milk,DA,3/15/1995,0,0
